#,Àlies,Org.,Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
,,8200,93102,12103,Altres complements,0,0,0,1210.28
,,8200,93102,15000,Productivitat,0,0,0,0
,,8200,93102,22699,Altres despeses diverses,0,1000,1000,976.22
,,8200,93102,12000,Retribució sou base funcionari A1,24533.62,0,24533.62,18921.11
,,8200,93102,12003,Retribució sou base funcionari C1,11735,0,11735,10187.62
,,8200,93102,12006,Triennis,6078.12,0,6078.12,6956.95
,,8200,93102,12100,Complement Destí  funcionaris,15285.12,0,15285.12,16828.2
,,8200,93102,12101,Complement específic funcionaris,50885.4,0,50885.4,54398.35
,,8200,93102,16000,Seguretat social,15534.84,0,15534.84,7751.02
,,8200,93102,22706,Estudis i treballs tècnics,51779.35,20000,71779.35,51966.45
,,8210,93102,12103,Altres complements funcionaris,0,0,0,51.95
,,8210,93102,15000,Productivitat,0,0,0,0
,,8210,93102,12001,Retribució sou base funcionari A2,18197.94,0,18197.94,16190.48
,,8210,93102,12003,Retribució sou base funcionari C1,23350.89,0,23350.89,17766.34
,,8210,93102,12006,Triennis,4233.99,0,4233.99,4434.4
,,8210,93102,12100,Complement Destí  funcionaris,14753.88,0,14753.88,13838.88
,,8210,93102,12101,Complement específic funcionaris,34853.88,0,34853.88,33221.4
,,8210,93102,16000,Seguretat social,21484.2,0,21484.2,20105.03
,,8220,93102,12000,Sous del grup A,0,0,0,1035.11
,,8220,93102,12100,Complements de destinacio,0,0,0,475.85
,,8220,93102,12101,Complement especific,0,0,0,678.34
,,8220,93102,15000,Productivitat,0,0,0,0
,,8220,93102,13000,Retribucions bàsiques personal laboral,61426.32,0,61426.32,58593.21
,,8220,93102,13002,Altres remuneracions,13451.88,0,13451.88,15463.85
,,8220,93102,16000,Seguretat social,20603.88,0,20603.88,21380.46
,,8300,92502,15000,Productivitat,0,0,0,0
,,8300,92502,11000,RETRIBUCIONS BÀSIQUES.,13308.6,0,13308.6,13308.6
,,8300,92502,11001,Retribucions Complementàries Eventual Ga,23728.88,0,23728.88,21251.92
,,8300,92502,12003,Retribució sou base funcionari C1,12156.58,0,12156.58,10398.41
,,8300,92502,12006,Triennis,2521.05,0,2521.05,2742.1
,,8300,92502,12100,Complement Destí  funcionaris,3660.12,0,3660.12,3660.12
,,8300,92502,12101,Complement específic funcionaris,6529.8,0,6529.8,6529.8
,,8300,92502,12103,Altres complements funcionaris,1012.92,0,1012.92,1012.92
,,8300,92502,13000,Retribucions bàsiques personal laboral,34026.34,0,34026.34,32308.97
,,8300,92502,13002,Altres remuneracions,1320,0,1320,1320
,,8300,92502,16000,Seguretat social,30494.76,0,30494.76,29654.28
,,8300,92502,22699,Altres despeses,1785,0,1785,1616
,,8300,92502,48901,Altres transferències,850,0,850,0
#TOT.,,,,,,78396584.55,58168364.01,136564948.56,108846369.27
